ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Hidden_Customer_Category,Segmentation
461618.0,Female,Yes,42.0,Yes,Engineer,1.0,High,3.0,Cat_6,B
466648.0,Male,Yes,36.0,Yes,Doctor,6.0,High,2.0,Cat_6,A
463227.0,Female,Yes,35.0,Yes,Doctor,1.0,Average,2.0,Cat_6,C
460284.0,Female,No,29.0,Yes,Artist,8.0,Low,2.0,Cat_6,C
467802.0,Female,Yes,47.0,Yes,Doctor,0.0,High,5.0,Cat_6,C
462111.0,Male,Yes,36.0,Yes,Entertainment,6.0,High,4.0,Cat_6,C
462209.0,Female,Yes,40.0,No,Engineer,0.0,High,1.0,Cat_4,B
463225.0,Female,Yes,43.0,Yes,Lawyer,1.0,Average,2.0,Cat_6,C
459024.0,Male,Yes,50.0,Yes,Doctor,0.0,Average,5.0,Cat_6,B
460017.0,Male,Yes,41.0,Yes,Doctor,7.0,High,2.0,Cat_3,A
461821.0,Female,No,28.0,No,Entertainment,0.0,High,4.0,Cat_6,C
466143.0,Female,Yes,48.0,No,Executive,0.0,High,5.0,Cat_6,B
466143.0,Female,Yes,48.0,No,Executive,0.0,High,5.0,Cat_6,B
463174.0,Male,Yes,58.0,Yes,Teacher,1.0,Low,1.0,Cat_3,C
464709.0,Male,Yes,40.0,No,Homemaker,8.0,High,5.0,Cat_4,B
460125.0,Male,Yes,55.0,Yes,Lawyer,10.0,Low,1.0,Cat_6,B
466834.0,Male,Yes,60.0,Yes,Entertainment,,Low,3.0,Cat_6,C
467775.0,Female,No,41.0,Yes,Lawyer,0.0,Low,1.0,Cat_7,D
464969.0,Female,Yes,65.0,No,Artist,0.0,High,9.0,Cat_4,B
464657.0,Male,No,23.0,No,Doctor,0.0,Low,3.0,Cat_3,D
467753.0,Female,Yes,69.0,No,Engineer,0.0,High,2.0,Cat_6,B
464726.0,Male,Yes,33.0,Yes,Executive,11.0,High,9.0,Cat_4,B
464725.0,Male,Yes,45.0,No,Entertainment,11.0,High,9.0,Cat_4,A
462928.0,Male,Yes,49.0,Yes,Teacher,2.0,Average,4.0,Cat_2,C
460022.0,Female,Yes,39.0,Yes,Homemaker,4.0,Low,2.0,Cat_6,D
461881.0,Male,No,40.0,Yes,Homemaker,1.0,Low,1.0,Cat_6,D
465066.0,Male,Yes,47.0,Yes,Teacher,7.0,High,4.0,Cat_6,B
466038.0,Female,No,27.0,No,Doctor,9.0,Low,1.0,Cat_4,B
464916.0,Female,Yes,31.0,Yes,Executive,9.0,High,2.0,Cat_4,A
465216.0,Male,Yes,35.0,Yes,Entertainment,8.0,High,4.0,Cat_6,B
462009.0,Male,Yes,32.0,Yes,Artist,8.0,High,2.0,Cat_2,B
459129.0,Female,No,26.0,Yes,Homemaker,9.0,Low,3.0,Cat_3,C
462760.0,Male,No,22.0,No,Lawyer,1.0,Low,5.0,Cat_6,C
461799.0,Male,Yes,43.0,Yes,Homemaker,13.0,High,2.0,Cat_6,B
462304.0,Male,Yes,62.0,Yes,Teacher,1.0,Low,4.0,Cat_4,C
467482.0,Male,Yes,38.0,Yes,Teacher,0.0,High,3.0,Cat_6,C
465979.0,Male,Yes,43.0,Yes,Teacher,2.0,Low,2.0,Cat_6,D
462932.0,Female,Yes,37.0,Yes,Engineer,3.0,High,3.0,Cat_6,B
462798.0,Male,,65.0,Yes,Artist,7.0,High,2.0,Cat_6,B
464687.0,Male,Yes,36.0,Yes,Lawyer,9.0,Average,5.0,Cat_4,A
459580.0,Female,No,51.0,Yes,Entertainment,6.0,Low,1.0,Cat_6,B
467291.0,Male,Yes,53.0,Yes,Executive,1.0,High,4.0,Cat_6,B
462723.0,Female,Yes,46.0,No,Doctor,8.0,Average,2.0,Cat_6,C
460081.0,Male,Yes,35.0,Yes,Homemaker,10.0,High,2.0,Cat_6,C
466484.0,Female,Yes,52.0,No,Engineer,1.0,Low,1.0,Cat_3,D
461688.0,Male,Yes,41.0,Yes,Engineer,7.0,High,2.0,Cat_6,A
459066.0,Male,Yes,47.0,Yes,Teacher,8.0,High,4.0,Cat_6,B
467272.0,Male,Yes,76.0,Yes,Doctor,8.0,High,2.0,Cat_6,A
461702.0,Female,Yes,53.0,Yes,Teacher,8.0,High,4.0,Cat_6,A
460962.0,Male,Yes,55.0,Yes,Lawyer,9.0,High,4.0,Cat_6,A
459941.0,Male,Yes,65.0,Yes,Artist,4.0,Low,3.0,Cat_6,D
461805.0,Female,No,31.0,Yes,Executive,1.0,High,3.0,Cat_6,B
462524.0,Male,Yes,40.0,Yes,Teacher,1.0,Low,2.0,Cat_6,D
461081.0,Male,No,20.0,No,Executive,2.0,Low,6.0,Cat_6,C
464117.0,Male,Yes,84.0,Yes,Engineer,0.0,High,,Cat_6,B
461822.0,Male,Yes,37.0,Yes,Engineer,9.0,High,2.0,Cat_6,A
464225.0,Female,No,31.0,No,Lawyer,1.0,High,5.0,Cat_3,B
459920.0,Male,Yes,51.0,Yes,Teacher,6.0,High,2.0,Cat_4,B
464333.0,Male,Yes,60.0,Yes,Lawyer,0.0,High,3.0,Cat_6,B
464498.0,Male,Yes,45.0,Yes,Lawyer,1.0,Average,3.0,Cat_3,C
463306.0,Female,Yes,60.0,Yes,Artist,1.0,High,4.0,Cat_3,C
459447.0,Male,Yes,53.0,Yes,Engineer,9.0,Low,1.0,Cat_6,B
466095.0,Female,Yes,27.0,Yes,Teacher,1.0,Low,6.0,Cat_6,D
465452.0,Male,Yes,47.0,No,Doctor,0.0,High,5.0,Cat_6,B
459706.0,Male,Yes,60.0,Yes,Artist,1.0,Average,3.0,Cat_6,C
459119.0,Male,Yes,61.0,Yes,Artist,9.0,High,3.0,Cat_6,B
460046.0,Male,Yes,49.0,Yes,Engineer,3.0,High,2.0,,B
460028.0,Male,Yes,39.0,Yes,Lawyer,11.0,Average,2.0,Cat_2,B
466861.0,Male,No,21.0,No,Teacher,8.0,Low,7.0,Cat_2,C
467847.0,Male,Yes,41.0,Yes,Homemaker,8.0,High,2.0,Cat_2,B
464081.0,Male,Yes,73.0,Yes,Doctor,11.0,High,2.0,Cat_6,A
466227.0,Male,Yes,61.0,Yes,Engineer,0.0,Average,5.0,Cat_6,B
467876.0,Female,Yes,47.0,Yes,Entertainment,8.0,High,2.0,Cat_6,C
464916.0,Female,Yes,,Yes,Teacher,9.0,High,2.0,Cat_4,C
465490.0,Male,Yes,35.0,Yes,Engineer,0.0,Average,5.0,Cat_4,B
462671.0,Female,Yes,43.0,Yes,Engineer,8.0,High,2.0,Cat_6,A
465867.0,Female,Yes,35.0,Yes,Doctor,8.0,High,5.0,Cat_6,B
462502.0,Male,No,39.0,No,Engineer,0.0,Low,4.0,,C
463554.0,Female,No,53.0,No,Engineer,7.0,Low,1.0,Cat_6,B
463737.0,Male,No,28.0,Yes,Doctor,7.0,Low,4.0,Cat_2,B
461251.0,Female,No,46.0,Yes,Engineer,0.0,Low,3.0,Cat_6,C
459970.0,Male,No,40.0,Yes,Engineer,1.0,Low,2.0,Cat_6,D
460499.0,Female,Yes,58.0,No,Engineer,14.0,High,6.0,Cat_3,A
465832.0,Male,Yes,53.0,Yes,Lawyer,9.0,High,5.0,Cat_4,A
463109.0,Male,Yes,61.0,Yes,Doctor,9.0,High,2.0,Cat_6,A
459425.0,Female,Yes,87.0,Yes,Lawyer,0.0,High,2.0,Cat_6,B
467834.0,Female,No,23.0,No,Engineer,0.0,Low,4.0,Cat_2,D
460528.0,Male,Yes,48.0,Yes,Athlete,9.0,Low,1.0,Cat_3,C
462237.0,Female,No,22.0,No,Executive,1.0,Low,9.0,Cat_4,C
467443.0,Male,No,32.0,No,Engineer,7.0,Low,4.0,Cat_3,B
461335.0,Male,Yes,51.0,No,Homemaker,9.0,High,2.0,Cat_6,B
463560.0,Female,No,18.0,No,Homemaker,9.0,Low,5.0,Cat_4,C
465104.0,Male,Yes,35.0,Yes,Doctor,9.0,Average,4.0,Cat_6,B
464590.0,Female,No,27.0,Yes,Executive,14.0,Low,3.0,Cat_6,B
465926.0,Male,Yes,26.0,Yes,Doctor,6.0,Low,2.0,Cat_6,B
467189.0,Female,Yes,46.0,Yes,Doctor,1.0,High,4.0,Cat_6,C
467428.0,Female,Yes,46.0,Yes,Teacher,2.0,High,2.0,Cat_6,D
462356.0,Male,No,47.0,Yes,Teacher,0.0,Low,3.0,Cat_6,C
464673.0,Male,Yes,47.0,No,Engineer,1.0,High,7.0,Cat_2,C
460133.0,Female,No,37.0,No,Athlete,4.0,Low,1.0,Cat_6,D
462758.0,Male,No,18.0,No,Athlete,0.0,Low,3.0,Cat_6,D
467157.0,Male,Yes,42.0,Yes,Entertainment,9.0,High,6.0,Cat_7,A
459000.0,Male,Yes,58.0,No,Artist,12.0,High,2.0,Cat_6,B
466411.0,Male,Yes,58.0,Yes,Doctor,1.0,Average,3.0,Cat_3,B
459692.0,Female,Yes,71.0,Yes,Engineer,8.0,High,2.0,Cat_6,A
466121.0,Female,Yes,57.0,Yes,Executive,1.0,Average,6.0,Cat_3,B
464764.0,Female,Yes,60.0,No,Executive,1.0,High,9.0,Cat_4,A
463110.0,Male,Yes,68.0,No,Engineer,1.0,High,2.0,Cat_6,B
459776.0,Male,Yes,75.0,Yes,Doctor,2.0,Low,1.0,Cat_6,D
462133.0,Female,Yes,46.0,Yes,Athlete,9.0,High,3.0,Cat_2,B
459383.0,Male,Yes,36.0,No,Executive,0.0,High,1.0,Cat_6,B
467866.0,Male,Yes,50.0,Yes,Engineer,1.0,High,3.0,Cat_6,B
459698.0,Male,Yes,60.0,Yes,Engineer,1.0,Low,2.0,Cat_6,C
464994.0,Male,Yes,,Yes,Engineer,8.0,High,5.0,Cat_6,A
461635.0,Male,Yes,43.0,Yes,Engineer,6.0,High,3.0,Cat_6,A
466648.0,Male,Yes,36.0,Yes,Engineer,6.0,High,2.0,Cat_6,A
461486.0,Male,Yes,59.0,No,Doctor,8.0,Average,3.0,Cat_6,B
466178.0,Female,Yes,50.0,Yes,Engineer,1.0,Average,4.0,Cat_6,C
462453.0,Male,No,22.0,No,Engineer,9.0,Low,5.0,Cat_6,B
463060.0,Female,Yes,32.0,Yes,Entertainment,12.0,High,2.0,Cat_6,B
465067.0,Male,Yes,62.0,Yes,Engineer,8.0,High,2.0,Cat_6,A
464420.0,Female,Yes,60.0,Yes,Entertainment,8.0,High,2.0,Cat_6,B
466764.0,Male,Yes,65.0,Yes,Engineer,11.0,High,2.0,Cat_6,B
464586.0,Female,No,46.0,Yes,Teacher,1.0,Low,1.0,Cat_3,D
459970.0,Male,No,40.0,Yes,Engineer,1.0,Low,2.0,Cat_6,C
464094.0,Male,Yes,53.0,Yes,Executive,1.0,High,4.0,Cat_6,B
464928.0,Female,Yes,50.0,Yes,Engineer,1.0,Low,3.0,Cat_4,C
466704.0,Male,Yes,53.0,Yes,Engineer,4.0,Average,2.0,Cat_6,C
459562.0,Male,Yes,59.0,No,Lawyer,1.0,Average,2.0,Cat_7,B
467411.0,Male,Yes,52.0,Yes,Engineer,0.0,High,2.0,Cat_6,B
465469.0,Male,No,43.0,Yes,Lawyer,6.0,Low,1.0,Cat_6,C
465223.0,Male,Yes,51.0,Yes,Teacher,1.0,Average,4.0,Cat_6,C
460224.0,Female,No,25.0,No,Entertainment,1.0,Low,3.0,Cat_6,D
463059.0,Female,No,32.0,Yes,Doctor,10.0,Low,1.0,Cat_6,B
466504.0,Male,Yes,38.0,No,Engineer,9.0,High,5.0,Cat_6,A
,Male,No,53.0,Yes,Teacher,0.0,Low,2.0,Cat_6,D
464577.0,Female,Yes,28.0,Yes,Homemaker,10.0,High,2.0,Cat_6,B
460474.0,Female,Yes,40.0,No,Lawyer,9.0,Average,5.0,Cat_4,A
462450.0,Male,No,19.0,No,Engineer,0.0,Low,3.0,Cat_6,C
464241.0,Female,Yes,89.0,Yes,Athlete,1.0,High,2.0,Cat_6,B
467505.0,Male,Yes,43.0,Yes,Executive,0.0,Low,4.0,Cat_6,C
466422.0,Male,Yes,33.0,No,Artist,0.0,Low,4.0,Cat_4,D
464796.0,Male,Yes,43.0,No,Lawyer,3.0,High,4.0,Cat_4,B
461439.0,Male,Yes,37.0,Yes,Athlete,1.0,Average,2.0,Cat_6,C
464132.0,Male,No,28.0,No,Doctor,1.0,High,2.0,Cat_6,B
464141.0,Male,Yes,32.0,Yes,Lawyer,9.0,High,2.0,Cat_4,A
461316.0,Female,Yes,53.0,Yes,Artist,0.0,Average,2.0,,C
459066.0,Male,Yes,47.0,Yes,Artist,8.0,High,4.0,Cat_6,B
462671.0,Female,Yes,43.0,Yes,Engineer,8.0,High,2.0,Cat_6,A
462249.0,Male,No,29.0,No,Teacher,0.0,Low,3.0,Cat_6,D
462321.0,Female,No,42.0,Yes,Teacher,6.0,Low,1.0,Cat_6,C
466647.0,Female,Yes,41.0,Yes,Teacher,7.0,High,2.0,Cat_6,B
463936.0,Male,Yes,32.0,No,Executive,1.0,Average,2.0,Cat_6,C
459858.0,Female,No,31.0,No,Engineer,8.0,Low,4.0,Cat_6,C
462374.0,Male,Yes,37.0,Yes,Executive,0.0,High,4.0,Cat_6,B
462860.0,Male,No,30.0,Yes,Engineer,8.0,Low,5.0,Cat_6,B
465501.0,Male,Yes,40.0,Yes,Teacher,13.0,High,1.0,Cat_4,B
464089.0,Male,Yes,40.0,Yes,Executive,5.0,High,5.0,Cat_6,B
462708.0,Male,Yes,25.0,Yes,Teacher,8.0,High,2.0,Cat_6,B
460576.0,Male,Yes,49.0,No,Teacher,9.0,High,5.0,Cat_3,B
460931.0,Male,Yes,40.0,Yes,Engineer,2.0,Average,5.0,Cat_6,B
466989.0,Female,Yes,40.0,Yes,Engineer,9.0,Average,2.0,Cat_2,B
461082.0,Male,No,23.0,No,Executive,8.0,Low,4.0,Cat_1,B
462552.0,Male,No,31.0,Yes,Doctor,1.0,High,2.0,Cat_6,B
460743.0,Male,Yes,55.0,Yes,Lawyer,0.0,Average,3.0,Cat_6,B
459670.0,Female,Yes,39.0,Yes,Engineer,7.0,Average,2.0,Cat_6,B
467609.0,Male,No,36.0,No,Entertainment,2.0,Low,4.0,Cat_6,C
464029.0,Male,No,18.0,No,Lawyer,1.0,Low,4.0,Cat_6,C
460297.0,Male,Yes,46.0,Yes,Engineer,8.0,Low,2.0,Cat_6,C
464225.0,Female,No,31.0,No,Lawyer,1.0,High,5.0,Cat_3,B
460168.0,Male,,86.0,Yes,Engineer,0.0,High,2.0,Cat_2,B
462111.0,Male,Yes,36.0,Yes,Entertainment,6.0,High,4.0,Cat_6,B
465043.0,Male,Yes,48.0,Yes,Doctor,9.0,Average,5.0,Cat_6,A
467157.0,Male,Yes,42.0,Yes,Artist,9.0,High,6.0,Cat_7,B
460114.0,Male,Yes,30.0,Yes,Homemaker,8.0,Low,2.0,Cat_6,C
462734.0,Male,Yes,69.0,Yes,Homemaker,1.0,Average,2.0,Cat_6,C
460689.0,Male,Yes,41.0,Yes,Entertainment,6.0,High,2.0,Cat_3,B
459093.0,Male,Yes,39.0,Yes,Athlete,8.0,High,2.0,Cat_6,C
460704.0,Male,Yes,43.0,Yes,Homemaker,1.0,Low,2.0,Cat_6,D
466210.0,Female,Yes,60.0,Yes,Entertainment,1.0,High,4.0,Cat_6,B
467327.0,Male,Yes,52.0,Yes,Engineer,3.0,Average,4.0,Cat_6,B
,Male,Yes,74.0,Yes,Homemaker,1.0,High,2.0,,D
463532.0,Male,Yes,,Yes,Engineer,9.0,Low,3.0,Cat_6,B
463868.0,Male,Yes,51.0,No,Engineer,1.0,Average,7.0,Cat_4,B
464225.0,Female,No,31.0,No,Lawyer,1.0,High,5.0,Cat_3,B
466485.0,Male,Yes,37.0,Yes,Lawyer,9.0,High,2.0,Cat_3,A
459922.0,Male,Yes,65.0,Yes,Teacher,0.0,Low,1.0,Cat_4,C
463089.0,Male,Yes,51.0,Yes,Doctor,7.0,High,4.0,Cat_6,B
461576.0,Male,Yes,39.0,Yes,Athlete,10.0,Low,2.0,Cat_4,C
466993.0,Female,Yes,43.0,Yes,Teacher,9.0,Average,2.0,Cat_6,B
461253.0,Female,No,18.0,No,Homemaker,0.0,Low,5.0,Cat_4,D
461618.0,Female,Yes,42.0,Yes,Executive,1.0,High,3.0,Cat_6,B
467948.0,Female,No,20.0,No,Doctor,0.0,Low,3.0,Cat_6,C
462406.0,Male,Yes,27.0,No,Engineer,6.0,Low,3.0,Cat_6,B
462708.0,Male,Yes,25.0,Yes,Teacher,8.0,High,2.0,Cat_6,B
462373.0,Male,Yes,36.0,Yes,Doctor,9.0,High,3.0,Cat_6,A
461523.0,Male,Yes,78.0,Yes,Artist,0.0,High,5.0,Cat_6,B
459836.0,Male,Yes,32.0,Yes,Engineer,8.0,High,5.0,,A
459894.0,Female,Yes,35.0,Yes,Homemaker,1.0,Low,3.0,Cat_6,C
464899.0,Female,No,22.0,Yes,Teacher,8.0,Low,5.0,Cat_4,B
466456.0,Female,Yes,43.0,No,Engineer,9.0,Low,1.0,Cat_2,B
461644.0,Male,No,31.0,No,Teacher,1.0,Low,6.0,Cat_6,C
459895.0,Male,Yes,38.0,Yes,Engineer,9.0,Average,2.0,Cat_6,B
464674.0,Male,Yes,50.0,No,Teacher,1.0,Average,5.0,Cat_4,C
462246.0,Female,Yes,84.0,No,Engineer,1.0,High,2.0,Cat_6,B
459963.0,Female,No,40.0,Yes,Homemaker,9.0,Low,1.0,Cat_7,D
463441.0,Male,Yes,42.0,Yes,Doctor,8.0,High,4.0,Cat_6,A
459041.0,Male,Yes,62.0,Yes,Engineer,8.0,Low,1.0,Cat_6,B
459287.0,Male,No,35.0,Yes,Teacher,1.0,Low,1.0,Cat_4,D
464228.0,Male,No,29.0,Yes,Teacher,1.0,Low,1.0,Cat_2,D
467770.0,Female,Yes,48.0,Yes,Doctor,9.0,High,4.0,Cat_3,B
461802.0,Male,No,37.0,Yes,Teacher,1.0,Low,4.0,Cat_6,D
461735.0,Male,Yes,67.0,Yes,Lawyer,0.0,High,2.0,Cat_6,B
459675.0,Female,No,18.0,No,Entertainment,3.0,Low,4.0,Cat_6,D
463699.0,Female,Yes,41.0,Yes,Lawyer,9.0,Low,3.0,Cat_6,B
463038.0,Male,Yes,63.0,Yes,Homemaker,0.0,High,5.0,Cat_6,C
466387.0,Male,Yes,37.0,Yes,Entertainment,8.0,Average,2.0,Cat_6,B
460725.0,Male,Yes,41.0,Yes,Homemaker,0.0,High,2.0,Cat_2,C
463043.0,Female,Yes,86.0,Yes,Entertainment,9.0,High,2.0,Cat_6,A
460231.0,Male,Yes,59.0,Yes,Teacher,11.0,High,3.0,Cat_6,A
465030.0,Male,Yes,35.0,Yes,Teacher,9.0,High,4.0,Cat_6,B
462967.0,Male,Yes,47.0,No,Artist,4.0,Average,3.0,Cat_6,D
,Male,Yes,65.0,Yes,Doctor,11.0,High,2.0,Cat_6,A
466485.0,Male,Yes,37.0,Yes,Homemaker,9.0,High,2.0,Cat_3,B
465825.0,Female,Yes,36.0,No,Teacher,9.0,Average,5.0,Cat_4,C
460689.0,Male,Yes,41.0,Yes,Homemaker,6.0,High,2.0,Cat_3,B
464045.0,Male,Yes,39.0,Yes,Doctor,0.0,Low,2.0,Cat_6,C
466949.0,Male,Yes,39.0,No,Doctor,12.0,High,7.0,Cat_6,A
459709.0,Female,Yes,47.0,Yes,Engineer,7.0,Average,4.0,Cat_6,B
463859.0,Male,Yes,39.0,Yes,Teacher,6.0,Average,2.0,Cat_6,B
461953.0,Male,Yes,33.0,No,Homemaker,11.0,High,,Cat_6,B
459595.0,Female,Yes,36.0,Yes,Executive,4.0,High,7.0,Cat_6,B
459309.0,Female,Yes,41.0,Yes,Lawyer,9.0,High,2.0,Cat_2,B
465445.0,Female,No,27.0,Yes,Homemaker,6.0,Low,7.0,Cat_6,C
460189.0,Male,No,33.0,No,Engineer,14.0,Low,1.0,Cat_6,C
461635.0,Male,Yes,43.0,Yes,Artist,6.0,High,3.0,Cat_6,C
466076.0,Male,No,19.0,No,Engineer,8.0,Low,3.0,Cat_6,B
460578.0,Male,Yes,28.0,No,Engineer,8.0,Average,4.0,Cat_7,B
459817.0,Female,Yes,65.0,No,Engineer,1.0,Low,3.0,Cat_6,C
466965.0,Female,No,42.0,Yes,Doctor,1.0,Low,1.0,Cat_6,D
460668.0,Female,No,27.0,Yes,Homemaker,1.0,Low,2.0,Cat_3,D
467461.0,Female,Yes,45.0,Yes,Executive,8.0,High,3.0,Cat_6,A
465031.0,Female,,67.0,Yes,Lawyer,1.0,Average,2.0,Cat_6,B
463739.0,Male,Yes,42.0,No,Doctor,0.0,Low,3.0,Cat_6,C
465163.0,Male,Yes,46.0,Yes,Homemaker,11.0,Average,5.0,Cat_6,B
464380.0,Male,Yes,49.0,Yes,Doctor,6.0,Average,6.0,Cat_6,B
459687.0,Male,Yes,50.0,No,Doctor,1.0,High,4.0,Cat_6,B
465984.0,Male,Yes,23.0,No,Teacher,8.0,High,5.0,Cat_6,B
465163.0,Male,Yes,46.0,Yes,Teacher,11.0,Average,5.0,Cat_6,B
466763.0,Male,Yes,55.0,Yes,Engineer,0.0,High,4.0,Cat_6,C
463859.0,Male,Yes,39.0,Yes,Entertainment,6.0,Average,2.0,Cat_6,B
465913.0,Female,Yes,29.0,Yes,Executive,10.0,High,2.0,Cat_6,B
459942.0,Male,No,51.0,Yes,Engineer,5.0,Low,1.0,Cat_6,C
460761.0,Male,Yes,52.0,Yes,Executive,0.0,Average,6.0,Cat_4,C
462581.0,Female,No,28.0,No,Executive,1.0,Low,4.0,Cat_4,D
464555.0,Male,Yes,31.0,Yes,Doctor,13.0,High,4.0,Cat_4,B
466508.0,Female,Yes,40.0,Yes,Teacher,9.0,Average,5.0,Cat_6,B
462637.0,Female,Yes,58.0,No,Executive,1.0,Average,6.0,Cat_4,B
460959.0,Female,No,28.0,No,Lawyer,5.0,Low,5.0,Cat_3,C
465867.0,Female,Yes,35.0,Yes,Engineer,8.0,High,5.0,Cat_6,A
463002.0,Male,Yes,41.0,Yes,Entertainment,0.0,High,5.0,Cat_6,B
467693.0,Male,Yes,61.0,Yes,Teacher,7.0,High,5.0,Cat_6,B
467811.0,Male,Yes,72.0,Yes,Engineer,1.0,Low,1.0,Cat_6,C
465816.0,Male,Yes,51.0,No,Doctor,9.0,Average,3.0,Cat_4,A
461822.0,Male,Yes,37.0,Yes,Doctor,9.0,High,2.0,Cat_6,B
467437.0,Female,Yes,76.0,Yes,Engineer,0.0,High,2.0,Cat_6,B
461465.0,Male,Yes,28.0,Yes,Executive,9.0,Average,2.0,Cat_6,B
464373.0,Female,No,46.0,Yes,Lawyer,0.0,Low,2.0,Cat_6,C
461210.0,Female,No,38.0,Yes,Teacher,0.0,Low,4.0,Cat_6,D
466029.0,Female,No,28.0,No,Teacher,0.0,Low,1.0,Cat_2,D
464236.0,Female,Yes,62.0,Yes,Teacher,1.0,High,2.0,Cat_6,B
467271.0,Male,Yes,45.0,Yes,Executive,4.0,Average,4.0,Cat_6,C
460134.0,Male,Yes,39.0,Yes,Teacher,9.0,High,3.0,Cat_6,C
463529.0,Male,No,37.0,Yes,Teacher,1.0,Low,1.0,Cat_6,D
464517.0,Male,No,26.0,Yes,Engineer,1.0,High,3.0,Cat_5,C
462113.0,Female,Yes,60.0,Yes,Doctor,8.0,High,6.0,Cat_6,A
466485.0,Male,Yes,37.0,Yes,Executive,9.0,High,2.0,Cat_3,A
467159.0,Male,Yes,39.0,Yes,Artist,8.0,High,2.0,Cat_6,B
465942.0,Female,Yes,33.0,Yes,Homemaker,8.0,High,2.0,Cat_6,B
459920.0,Female,Yes,51.0,Yes,Executive,6.0,High,2.0,Cat_4,A
465030.0,Male,Yes,35.0,Yes,Executive,9.0,High,4.0,Cat_6,A
462034.0,Female,Yes,38.0,Yes,Teacher,9.0,High,2.0,Cat_2,B
464369.0,Male,Yes,36.0,Yes,Artist,1.0,High,4.0,Cat_6,D
460565.0,Female,Yes,42.0,No,Teacher,8.0,Average,4.0,Cat_3,B
460789.0,Male,Yes,36.0,Yes,Teacher,1.0,Low,3.0,Cat_6,D
462185.0,Male,No,18.0,No,Homemaker,0.0,Low,3.0,Cat_6,D
465097.0,Male,Yes,81.0,No,Homemaker,1.0,High,2.0,Cat_6,C
462122.0,Male,Yes,42.0,No,Athlete,6.0,Low,3.0,Cat_6,C
462009.0,Female,Yes,32.0,Yes,Engineer,8.0,High,2.0,Cat_2,B
461460.0,Male,Yes,43.0,Yes,Teacher,7.0,High,3.0,Cat_6,B
462182.0,Male,Yes,88.0,No,Engineer,7.0,Low,1.0,Cat_6,B
460032.0,Male,No,36.0,Yes,Doctor,8.0,Low,1.0,Cat_6,B
464499.0,Male,Yes,43.0,Yes,Engineer,1.0,High,4.0,Cat_6,B
459709.0,Female,Yes,47.0,Yes,Doctor,7.0,Average,4.0,Cat_6,B
466809.0,Female,Yes,33.0,Yes,Doctor,0.0,Low,5.0,Cat_6,C
461840.0,Male,Yes,47.0,Yes,Lawyer,8.0,High,4.0,Cat_6,B
466732.0,Female,Yes,48.0,Yes,Artist,0.0,High,2.0,Cat_4,C
467178.0,Female,Yes,58.0,No,Entertainment,0.0,High,4.0,Cat_6,B
461742.0,Male,Yes,87.0,Yes,Homemaker,1.0,High,2.0,Cat_6,D
464135.0,Female,Yes,68.0,Yes,Lawyer,0.0,High,2.0,Cat_6,B
461688.0,Male,Yes,41.0,Yes,Entertainment,7.0,High,2.0,Cat_6,B
462331.0,Female,No,31.0,No,Engineer,0.0,Low,2.0,Cat_6,C
467496.0,Female,Yes,63.0,Yes,Executive,4.0,Average,3.0,Cat_6,C
465926.0,Male,Yes,26.0,Yes,Doctor,6.0,Low,2.0,Cat_6,B
459066.0,Male,Yes,47.0,Yes,Artist,8.0,High,4.0,Cat_6,B
460947.0,Male,,45.0,Yes,Artist,7.0,High,5.0,Cat_6,B
465815.0,Male,Yes,41.0,No,Engineer,0.0,High,2.0,Cat_4,B
460133.0,Female,No,37.0,No,Athlete,4.0,Low,1.0,Cat_6,D
464567.0,Male,No,33.0,Yes,Engineer,8.0,Low,4.0,Cat_2,B
464555.0,Male,Yes,31.0,Yes,Executive,13.0,High,4.0,Cat_4,A
463928.0,Male,Yes,55.0,Yes,Teacher,1.0,Low,2.0,Cat_6,C
467766.0,Female,No,31.0,No,Engineer,6.0,Low,3.0,Cat_6,B
463292.0,Male,Yes,36.0,No,Engineer,1.0,High,3.0,Cat_6,B
461799.0,Male,Yes,43.0,Yes,Executive,13.0,High,2.0,Cat_6,A
461393.0,Female,Yes,80.0,Yes,Athlete,6.0,Average,2.0,Cat_6,B
467811.0,Male,Yes,72.0,Yes,Engineer,1.0,Low,1.0,Cat_6,C
461035.0,Male,No,21.0,No,Doctor,7.0,Low,3.0,Cat_3,B
467038.0,Male,Yes,61.0,Yes,Artist,1.0,High,2.0,Cat_6,C
461812.0,Male,Yes,30.0,No,Teacher,9.0,High,6.0,Cat_2,B
460391.0,Male,Yes,21.0,No,Teacher,0.0,Low,3.0,Cat_6,C
465051.0,Male,Yes,63.0,Yes,Teacher,1.0,High,3.0,Cat_6,B
462756.0,Female,No,23.0,No,Doctor,1.0,Low,4.0,Cat_6,D
460102.0,Male,Yes,43.0,Yes,Lawyer,9.0,High,2.0,Cat_4,A
465140.0,Male,Yes,45.0,Yes,Doctor,5.0,High,3.0,Cat_7,B
465163.0,Male,Yes,46.0,Yes,Executive,11.0,Average,5.0,Cat_6,B
461926.0,Female,Yes,63.0,Yes,Lawyer,4.0,Average,4.0,Cat_6,B
463315.0,Male,Yes,40.0,Yes,Teacher,0.0,High,4.0,Cat_3,C
,Male,Yes,73.0,Yes,Engineer,1.0,High,2.0,Cat_6,B
